Year,Laureate_Id_x,Firstname,Lastname,Category,Prize_Share,Motivation,Laureate_Id_y,Gender,Birth_Date,Birth_Country,Birth_City,Birth_Country_Code,Death_Date,Death_Country,Death_City,Death_Country_Code,Organization_Name,Organization_City,Organization_Country
2015,919,Takaaki,Kajita,physics,2,"""for the discovery of neutrino oscillations which shows that neutrinos have mass""",919,male,09/03/1959,Japan,Higashimatsuyama,JP,0000-00-00,,,,University of Tokyo,Kashiwa,Japan
2015,918,Youyou,Tu,medicine,2,"""for her discoveries concerning a novel therapy against Malaria""",918,female,30/12/1930,China,Zhejiang Ningbo,CN,0000-00-00,,,,China Academy of Traditional Chinese Medicine,Beijing,China
2015,917,Satoshi,Ōmura,medicine,4,"""for their discoveries concerning a novel therapy against infections caused by roundworm parasites""",917,male,12/07/1935,Japan,Yamanashi Prefecture,JP,0000-00-00,,,,Kitasato University,Tokyo,Japan
2015,916,William C.,Campbell,medicine,4,"""for their discoveries concerning a novel therapy against infections caused by roundworm parasites""",916,male,28/06/1930,Ireland,Ramelton,IE,0000-00-00,,,,Drew University,Madison NJ,USA
2015,920,Arthur B.,McDonald,physics,2,"""for the discovery of neutrino oscillations which shows that neutrinos have mass""",920,male,29/08/1943,Canada,Sydney,CA,0000-00-00,,,,Queen's University,Kingston,Canada
2016,936,Bengt,Holmström,economics,2,"""for their contributions to contract theory""",936,male,18/04/1949,Finland,Helsinki,FI,0000-00-00,,,,Massachusetts Institute of Technology (MIT),Cambridge MA,USA
2016,933,Bernard L.,Feringa,chemistry,3,"""for the design and synthesis of molecular machines""",933,male,18/05/1951,the Netherlands,Barger-Compascuum,NL,0000-00-00,,,,University of Groningen,Groningen,the Netherlands
2016,935,Oliver,Hart,economics,2,"""for their contributions to contract theory""",935,male,09/10/1948,United Kingdom,London,GB,0000-00-00,,,,Harvard University,Cambridge MA,USA
2016,934,Juan Manuel,Santos,peace,1,"""for his resolute efforts to bring the country's more than 50-year-long civil war to an end""",934,male,10/08/1951,Colombia,Bogotá,CO,0000-00-00,,,,,,
2016,932,Sir J. Fraser,Stoddart,chemistry,3,"""for the design and synthesis of molecular machines""",932,male,24/05/1942,United Kingdom,Edinburgh,GB,0000-00-00,,,,Northwestern University,Evanston IL,USA
2016,937,Bob,Dylan,literature,1,"""for having created new poetic expressions within the great American song tradition""",937,male,24/05/1941,USA,Duluth MN,US,0000-00-00,,,,,,
2016,930,J. Michael,Kosterlitz,physics,4,"""for theoretical discoveries of topological phase transitions and topological phases of matter""",930,male,22/06/1943,United Kingdom,Aberdeen,GB,0000-00-00,,,,Brown University,Providence RI,USA
2016,929,F. Duncan M.,Haldane,physics,4,"""for theoretical discoveries of topological phase transitions and topological phases of matter""",929,male,14/09/1951,United Kingdom,London,GB,0000-00-00,,,,Princeton University,Princeton NJ,USA
2016,928,David J.,Thouless,physics,2,"""for theoretical discoveries of topological phase transitions and topological phases of matter""",928,male,21/09/1934,United Kingdom,Bearsden,GB,06/04/2019,United Kingdom,Cambridge,GB,University of Washington,Seattle WA,USA
2016,927,Yoshinori,Ohsumi,medicine,1,"""for his discoveries of mechanisms for autophagy""",927,male,09/02/1945,Japan,Fukuoka,JP,0000-00-00,,,,Tokyo Institute of Technology,Tokyo,Japan
2016,931,Jean-Pierre,Sauvage,chemistry,3,"""for the design and synthesis of molecular machines""",931,male,21/10/1944,France,Paris,FR,0000-00-00,,,,University of Strasbourg,Strasbourg,France
2017,948,International Campaign to Abolish Nuclear Weapons,,peace,1,"""for its work to draw attention to the catastrophic humanitarian consequences of any use of nuclear weapons and for its ground-breaking efforts to achieve a treaty-based prohibition of such weapons""",948,org,2007-00-00,,,,0000-00-00,,,,,,
2017,947,Kazuo,Ishiguro,literature,1,"""who in novels of great emotional force has uncovered the abyss beneath our illusory sense of connection with the world""",947,male,08/11/1954,Japan,Nagasaki,JP,0000-00-00,,,,,,
2017,946,Richard,Henderson,chemistry,3,"""for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution""",946,male,19/07/1945,Scotland,Edinburgh,GB,0000-00-00,,,,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom
2017,945,Joachim,Frank,chemistry,3,"""for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution""",945,male,12/09/1940,Germany,Siegen,DE,0000-00-00,,,,Columbia University,New York NY,USA
2017,944,Jacques,Dubochet,chemistry,3,"""for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution""",944,male,08/06/1942,Switzerland,Aigle,CH,0000-00-00,,,,University of Lausanne,Lausanne,Switzerland
2017,943,Kip S.,Thorne,physics,4,"""for decisive contributions to the LIGO detector and the observation of gravitational waves""",943,male,01/06/1940,USA,Logan UT,US,0000-00-00,,,,LIGO/VIRGO Collaboration,,
2017,949,Richard H.,Thaler,economics,1,"""for his contributions to behavioural economics""",949,male,12/09/1945,USA,East Orange NJ,US,0000-00-00,,,,University of Chicago,Chicago IL,USA
2017,941,Rainer,Weiss,physics,2,"""for decisive contributions to the LIGO detector and the observation of gravitational waves""",941,male,29/09/1932,Germany,Berlin,DE,0000-00-00,,,,LIGO/VIRGO Collaboration,,
2017,940,Michael W.,Young,medicine,3,"""for their discoveries of molecular mechanisms controlling the circadian rhythm""",940,male,28/03/1949,USA,Miami FL,US,0000-00-00,,,,Rockefeller University,New York NY,USA
2017,939,Michael,Rosbash,medicine,3,"""for their discoveries of molecular mechanisms controlling the circadian rhythm""",939,male,07/03/1944,USA,Kansas City MO,US,0000-00-00,,,,Brandeis University,Waltham MA,USA
2017,938,Jeffrey C.,Hall,medicine,3,"""for their discoveries of molecular mechanisms controlling the circadian rhythm""",938,male,03/05/1945,USA,New York NY,US,0000-00-00,,,,University of Maine,Maine ME,USA
2017,942,Barry C.,Barish,physics,4,"""for decisive contributions to the LIGO detector and the observation of gravitational waves""",942,male,27/01/1936,USA,Omaha NE,US,0000-00-00,,,,LIGO/VIRGO Collaboration,,
2018,979,Olga,Tokarczuk,literature,1,"""for a narrative imagination that with encyclopedic passion represents the crossing of boundaries as a form of life""",979,female,29/01/1962,Poland,Sulechów,PL,0000-00-00,,,,,,
2018,969,Paul M.,Romer,economics,2,"""for integrating technological innovations into long-run macroeconomic analysis""",969,male,1955-00-00,USA,Denver CO,US,0000-00-00,,,,NYU Stern School of Business,New York NY,USA
2018,968,William D.,Nordhaus,economics,2,"""for integrating climate change into long-run macroeconomic analysis""",968,male,31/05/1941,USA,Albuquerque NM,US,0000-00-00,,,,Yale University,New Haven CT,USA
2018,967,Nadia,Murad,peace,2,"""for their efforts to end the use of sexual violence as a weapon of war and armed conflict""",967,female,1993-00-00,Iraq,Kojo,IQ,0000-00-00,,,,,,
2018,966,Denis,Mukwege,peace,2,"""for their efforts to end the use of sexual violence as a weapon of war and armed conflict""",966,male,01/03/1955,Belgian Congo (now Democratic Republic of the Congo),Bukavu,CD,0000-00-00,,,,,,
2018,965,Sir Gregory P.,Winter,chemistry,4,"""for the phage display of peptides and antibodies""",965,male,14/04/1951,United Kingdom,Leicester,GB,0000-00-00,,,,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom
2018,964,George P.,Smith,chemistry,4,"""for the phage display of peptides and antibodies""",964,male,10/03/1941,USA,Norwalk CT,US,0000-00-00,,,,University of Missouri,Columbia,USA
2018,963,Frances H.,Arnold,chemistry,2,"""for the directed evolution of enzymes""",963,female,25/07/1956,USA,Pittsburgh PA,US,0000-00-00,,,,California Institute of Technology (Caltech),Pasadena CA,USA
2018,961,Gérard,Mourou,physics,4,"""for their method of generating high-intensity ultra-short optical pulses""",961,male,22/06/1944,France,Albertville,FR,0000-00-00,,,,École Polytechnique,Palaiseau,France
2018,960,Arthur,Ashkin,physics,2,"""for the optical tweezers and their application to biological systems""",960,male,02/09/1922,USA,New York NY,US,21/09/2020,USA,Rumson NJ,US,Bell Laboratories,Holmdel NJ,USA
2018,959,Tasuku,Honjo,medicine,2,"""for their discovery of cancer therapy by inhibition of negative immune regulation""",959,male,27/01/1942,Japan,Kyoto,JP,0000-00-00,,,,Kyoto University,Kyoto,Japan
2018,958,James P.,Allison,medicine,2,"""for their discovery of cancer therapy by inhibition of negative immune regulation""",958,male,07/08/1948,USA,Alice TX,US,0000-00-00,,,,Parker Institute for Cancer Immunotherapy,San Francisco CA,USA
2018,962,Donna,Strickland,physics,4,"""for their method of generating high-intensity ultra-short optical pulses""",962,female,27/05/1959,Canada,Guelph,CA,0000-00-00,,,,University of Waterloo,Waterloo,Canada
2019,978,Akira,Yoshino,chemistry,3,"""for the development of lithium-ion batteries""",978,male,30/01/1948,Japan,Suita,JP,0000-00-00,,,,Asahi Kasei Corporation,Tokyo,Japan
2019,982,Abhijit,Banerjee,economics,3,"""for their experimental approach to alleviating global poverty""",982,male,21/02/1961,India,Mumbai,IN,0000-00-00,,,,Massachusetts Institute of Technology (MIT),Cambridge MA,USA
2019,984,Michael,Kremer,economics,3,"""for their experimental approach to alleviating global poverty""",984,male,12/11/1964,USA,New York NY,US,0000-00-00,,,,Harvard University,Cambridge MA,USA
2019,980,Peter,Handke,literature,1,"""for an influential work that with linguistic ingenuity has explored the periphery and the specificity of human experience""",980,male,06/12/1942,Austria,Griffen,AT,0000-00-00,,,,,,
2019,983,Esther,Duflo,economics,3,"""for their experimental approach to alleviating global poverty""",983,female,25/10/1972,France,Paris,FR,0000-00-00,,,,Massachusetts Institute of Technology (MIT),Cambridge MA,USA
2019,977,M. Stanley,Whittingham,chemistry,3,"""for the development of lithium-ion batteries""",977,male,22/12/1941,United Kingdom,,GB,0000-00-00,,,,Binghamton University State University of New York,New York NY,USA
2019,981,Abiy,Ahmed Ali,peace,1,"""for his efforts to achieve peace and international cooperation and in particular for his decisive initiative to resolve the border conflict with neighbouring Eritrea""",981,male,15/08/1976,Ethiopia,Beshasha,ET,0000-00-00,,,,,,
2019,975,Didier,Queloz,physics,4,"""for the discovery of an exoplanet orbiting a solar-type star""",975,male,23/02/1966,Switzerland,Geneva,CH,0000-00-00,,,,University of Geneva,Geneva,Switzerland
2019,974,Michel,Mayor,physics,4,"""for the discovery of an exoplanet orbiting a solar-type star""",974,male,12/01/1942,Switzerland,Lausanne,CH,0000-00-00,,,,University of Geneva,Geneva,Switzerland
2019,973,James,Peebles,physics,2,"""for theoretical discoveries in physical cosmology""",973,male,25/04/1935,Canada,Winnipeg,CA,0000-00-00,,,,Princeton University,Princeton NJ,USA
2019,972,Gregg,Semenza,medicine,3,"""for their discoveries of how cells sense and adapt to oxygen availability""",972,male,12/07/1956,USA,New York NY,US,0000-00-00,,,,Johns Hopkins University,Baltimore MD,USA
2019,971,Peter,Ratcliffe,medicine,3,"""for their discoveries of how cells sense and adapt to oxygen availability""",971,male,14/05/1954,United Kingdom,Lancashire,GB,0000-00-00,,,,University of Oxford,Oxford,United Kingdom
2019,970,William,Kaelin,medicine,3,"""for their discoveries of how cells sense and adapt to oxygen availability""",970,male,23/11/1957,USA,New York NY,US,0000-00-00,,,,Harvard Medical School,Boston MA,USA
2019,976,John,Goodenough,chemistry,3,"""for the development of lithium-ion batteries""",976,male,25/07/1922,Germany,Jena,DE,0000-00-00,,,,University of Texas,Austin TX,USA
2020,996,Robert,Wilson,economics,2,"""for improvements to auction theory and inventions of new auction formats""",996,male,16/05/1937,USA,Geneva NE,US,0000-00-00,,,,Stanford University,Stanford CA,USA
2020,995,Paul,Milgrom,economics,2,"""for improvements to auction theory and inventions of new auction formats""",995,male,20/04/1948,USA,Detroit MI,US,0000-00-00,,,,Stanford University,Stanford CA,USA
2020,994,World Food Programme,,peace,1,"""for its efforts to combat hunger for its contribution to bettering conditions for peace in conflict-affected areas and for acting as a driving force in efforts to prevent the use of hunger as a weapon of war and conflict""",994,org,1961-00-00,,,,0000-00-00,,,,,,
2020,993,Louise,Glück,literature,1,"""for her unmistakable poetic voice that with austere beauty makes individual existence universal""",993,female,22/04/1943,USA,New York NY,US,0000-00-00,,,,,,
2020,992,Jennifer A.,Doudna,chemistry,2,"""for the development of a method for genome editing""",992,female,19/02/1964,USA,Washington D.C.,US,0000-00-00,,,,University of California,Berkeley CA,USA
2020,991,Emmanuelle,Charpentier,chemistry,2,"""for the development of a method for genome editing""",991,female,11/12/1968,France,Juvisy-sur-Orge,FR,0000-00-00,,,,Max Planck Unit for the Science of Pathogens,Berlin,Germany
2020,989,Reinhard,Genzel,physics,4,"""for the discovery of a supermassive compact object at the centre of our galaxy""",989,male,24/03/1952,Germany,Bad Homburg vor der Höhe,DE,0000-00-00,,,,Max Planck Institute for Extraterrestrial Physics,Garching,Germany
2020,988,Roger,Penrose,physics,2,"""for the discovery that black hole formation is a robust prediction of the general theory of relativity""",988,male,08/08/1931,United Kingdom,Colchester,GB,0000-00-00,,,,University of Oxford,Oxford,United Kingdom
2020,987,Charles,Rice,medicine,3,"""for the discovery of Hepatitis C virus""",987,male,25/08/1952,USA,Sacramento CA,US,0000-00-00,,,,Rockefeller University,New York NY,USA
2020,986,Michael,Houghton,medicine,3,"""for the discovery of Hepatitis C virus""",986,male,1949-00-00,United Kingdom,,GB,0000-00-00,,,,University of Alberta,Edmonton,Canada
2020,985,Harvey,Alter,medicine,3,"""for the discovery of Hepatitis C virus""",985,male,12/09/1935,USA,New York NY,US,0000-00-00,,,,National Institutes of Health,Bethesda MD,USA
2020,990,Andrea,Ghez,physics,4,"""for the discovery of a supermassive compact object at the centre of our galaxy""",990,female,16/06/1965,USA,New York NY,US,0000-00-00,,,,University of California,Los Angeles CA,USA
2021,1004,Abdulrazak,Gurnah,literature,1,"""for his uncompromising and compassionate penetration of the effects of colonialism and the fate of the refugee in the gulf between cultures and continents""",1004,male,1948-00-00,,,,0000-00-00,,,,,,
2021,1008,Joshua,Angrist,economics,4,"""for their methodological contributions to the analysis of causal relationships""",1008,male,18/09/1960,USA,Columbus OH,US,0000-00-00,,,,Massachusetts Institute of Technology (MIT),Cambridge MA,USA
2021,1007,David,Card,economics,2,"""for his empirical contributions to labour economics""",1007,male,1956-00-00,Canada,Guelph,CA,0000-00-00,,,,University of California,Berkeley CA,USA
2021,1006,Dmitry,Muratov,peace,2,"""for their efforts to safeguard freedom of expression which is a precondition for democracy and lasting peace""",1006,male,1961-00-00,USSR (now Russia),Kubyshev (now Samara),RU,0000-00-00,,,,,,
